ability,version_group,language,flavor_text
forecast,platinum,en,"CASTFORM transforms with
the weather."
forecast,heartgold-soulsilver,fr,MORPHEO change de forme selon le climat.
forecast,heartgold-soulsilver,en,"CASTFORM transforms with
the weather."
forecast,black-white,fr,"Morphéo change de forme
selon le climat."
forecast,black-white,en,"Castform transforms with
the weather."
forecast,black-2-white-2,en,"Castform transforms with
the weather."
forecast,x-y,ja-hrkt,"てんきで　ポワルンが
へんかする。"
forecast,x-y,ko,"날씨에 따라
캐스퐁이 변화한다."
forecast,x-y,fr,Morphéo change de forme selon le climat.
forecast,x-y,de,"Formeo verändert seine Form
abhängig vom Wetter."
forecast,x-y,es,"Se transforma según el tiempo
atmosférico."
forecast,x-y,it,"La forma di Castform cambia in
base alle condizioni atmosferiche."
forecast,x-y,en,"Castform transforms with
the weather."
forecast,x-y,ja,"天気で　ポワルンが
変化する。"
forecast,x-y,es-419,"Se transforma según el tiempo
atmosférico."
forecast,omega-ruby-alpha-sapphire,ja-hrkt,"てんきで　ポワルンが
へんかする。"
forecast,omega-ruby-alpha-sapphire,ko,"날씨에 따라
캐스퐁이 변화한다."
forecast,omega-ruby-alpha-sapphire,fr,Morphéo change de forme selon le climat.
forecast,omega-ruby-alpha-sapphire,de,"Formeo verändert seine Form
abhängig vom Wetter."
forecast,omega-ruby-alpha-sapphire,es,"Se transforma según el tiempo
atmosférico."
forecast,omega-ruby-alpha-sapphire,it,"La forma di Castform cambia in
base alle condizioni atmosferiche."
forecast,omega-ruby-alpha-sapphire,en,"Castform transforms with
the weather."
forecast,omega-ruby-alpha-sapphire,ja,"天気で　ポワルンが
変化する。"
forecast,omega-ruby-alpha-sapphire,es-419,"Se transforma según el tiempo
atmosférico."
forecast,sun-moon,ja-hrkt,"てんきの　えいきょうを　うけて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　へんかする。"
forecast,sun-moon,ko,"날씨의 영향을 받아
물타입, 불꽃타입, 얼음타입 중
하나로 변화한다."
forecast,sun-moon,zh-hant,"在天氣的影響下，
會變成水屬性、火屬性
或冰屬性之中的一種。"
forecast,sun-moon,fr,"Le Pokémon prend le type Eau, Feu ou Glace en fonction de la météo."
forecast,sun-moon,de,"Nimmt je nach Wetter entweder den Typ Wasser,
Feuer oder Eis an."
forecast,sun-moon,es,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,sun-moon,it,"Cambia il tipo del Pokémon in Acqua, Fuoco
o Ghiaccio in base alle condizioni atmosferiche."
forecast,sun-moon,en,"The Pokémon transforms with the weather to change
its type to Water, Fire, or Ice."
forecast,sun-moon,ja,"天気の　影響を　受けて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　変化する。"
forecast,sun-moon,zh-hans,"受天气的影响，
会变为水属性、火属性
或冰属性中的某一个。"
forecast,sun-moon,es-419,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,ultra-sun-ultra-moon,ja-hrkt,"てんきの　えいきょうを　うけて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　へんかする。"
forecast,ultra-sun-ultra-moon,ko,"날씨의 영향을 받아
물타입, 불꽃타입, 얼음타입 중
하나로 변화한다."
forecast,ultra-sun-ultra-moon,zh-hant,"在天氣的影響下，
會變成水屬性、火屬性
或冰屬性之中的一種。"
forecast,ultra-sun-ultra-moon,fr,"Le Pokémon prend le type Eau, Feu ou Glace en fonction de la météo."
forecast,ultra-sun-ultra-moon,de,"Nimmt je nach Wetter entweder den Typ Wasser,
Feuer oder Eis an."
forecast,ultra-sun-ultra-moon,es,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,ultra-sun-ultra-moon,it,"Cambia il tipo del Pokémon in Acqua, Fuoco
o Ghiaccio in base alle condizioni atmosferiche."
forecast,ultra-sun-ultra-moon,en,"The Pokémon transforms with the weather to change
its type to Water, Fire, or Ice."
forecast,ultra-sun-ultra-moon,ja,"天気の　影響を　受けて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　変化する。"
forecast,ultra-sun-ultra-moon,zh-hans,"受天气的影响，
会变为水属性、火属性
或冰属性中的某一个。"
forecast,ultra-sun-ultra-moon,es-419,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,lets-go-pikachu-lets-go-eevee,ja-hrkt,"てんきの　えいきょうを　うけて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　へんかする。"
forecast,lets-go-pikachu-lets-go-eevee,ko,"날씨의 영향을 받아
물타입, 불꽃타입, 얼음타입 중
하나로 변화한다."
forecast,lets-go-pikachu-lets-go-eevee,zh-hant,"在天氣的影響下，
會變成水屬性、火屬性
或冰屬性之中的一種。"
forecast,lets-go-pikachu-lets-go-eevee,fr,"Le Pokémon prend le type Eau, Feu ou Glace
en fonction de la météo."
forecast,lets-go-pikachu-lets-go-eevee,de,"Nimmt je nach Wetter entweder den Typ Wasser,
Feuer oder Eis an."
forecast,lets-go-pikachu-lets-go-eevee,es,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,lets-go-pikachu-lets-go-eevee,it,"Cambia il tipo del Pokémon in Acqua, Fuoco
o Ghiaccio in base alle condizioni atmosferiche."
forecast,lets-go-pikachu-lets-go-eevee,en,"The Pokémon transforms with the weather to change
its type to Water, Fire, or Ice."
forecast,lets-go-pikachu-lets-go-eevee,ja,"天気の　影響を　受けて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　変化する。"
forecast,lets-go-pikachu-lets-go-eevee,zh-hans,"受天气的影响，
会变为水属性、火属性
或冰属性中的某一个。"
forecast,lets-go-pikachu-lets-go-eevee,es-419,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,sword-shield,ja-hrkt,"てんきの　えいきょうを　うけて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　へんかする。"
forecast,sword-shield,ko,"날씨의 영향을 받아
물타입, 불꽃타입, 얼음타입 중
하나로 변화한다."
forecast,sword-shield,zh-hant,"在天氣的影響下，
會變成水屬性、火屬性
或冰屬性之中的一種。"
forecast,sword-shield,fr,"Le Pokémon prend le type Eau, Feu ou Glace en fonction de la météo."
forecast,sword-shield,de,"Nimmt je nach Wetter entweder den Typ Wasser, Feuer
oder Eis an."
forecast,sword-shield,es,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,sword-shield,it,"Cambia il tipo del Pokémon in Acqua, Fuoco
o Ghiaccio in base alle condizioni atmosferiche."
forecast,sword-shield,en,"The Pokémon transforms with the weather to change
its type to Water, Fire, or Ice."
forecast,sword-shield,ja,"天気の　影響を　受けて
みずタイプ　ほのおタイプ　こおりタイプの
どれかに　変化する。"
forecast,sword-shield,zh-hans,"受天气的影响，
会变为水属性、火属性
或冰属性中的某一个。"
forecast,sword-shield,es-419,"Cambia a tipo Agua, Fuego o Hielo en función del
tiempo atmosférico."
forecast,scarlet-violet,fr,"Le Pokémon prend le type Eau, Feu ou Glace\nen fonction de la météo."
sticky-hold,ruby-sapphire,fr,Empêche le vol d'objets.
sticky-hold,ruby-sapphire,en,Prevents item theft.
sticky-hold,emerald,fr,Empêche le vol d'objets.
sticky-hold,emerald,en,Prevents item theft.
sticky-hold,firered-leafgreen,fr,Empêche le vol d'objets.
sticky-hold,firered-leafgreen,en,Prevents item theft.
sticky-hold,diamond-pearl,fr,Protège le Pokémon contre le vol d'objets.
sticky-hold,diamond-pearl,en,"Protects the Pokémon
from item theft."
sticky-hold,platinum,fr,Protège le Pokémon contre le vol d'objets.
sticky-hold,platinum,en,"Protects the Pokémon
from item theft."
sticky-hold,heartgold-soulsilver,fr,Protège le Pokémon contre le vol d'objets.
sticky-hold,heartgold-soulsilver,en,"Protects the Pokémon
from item theft."
sticky-hold,black-white,fr,Fait s'agripper à l'objet pour en empêcher le vol.
sticky-hold,black-white,en,"Protects the Pokémon
from item theft."
sticky-hold,black-2-white-2,fr,Fait s'agripper à l'objet pour en empêcher le vol.
sticky-hold,black-2-white-2,en,"Protects the Pokémon
from item theft."
sticky-hold,x-y,ja-hrkt,"ねんちゃくして
どうぐを　まもる。"
sticky-hold,x-y,ko,"달라붙어서
도구를 지킨다."
sticky-hold,x-y,fr,"Fait s’agripper à l’objet pour
en empêcher le vol."
sticky-hold,x-y,de,"Verhindert durch Klebe-Effekt
Item-Diebstähle."
sticky-hold,x-y,es,"Protege al Pokémon del robo
de objetos."
sticky-hold,x-y,it,"Protegge il Pokémon dal furto
di strumenti."
sticky-hold,x-y,en,"Protects the Pokémon
from item theft."
sticky-hold,x-y,ja,"ねんちゃくして
道具を　守る。"
sticky-hold,x-y,es-419,"Protege al Pokémon del robo
de objetos."
sticky-hold,omega-ruby-alpha-sapphire,ja-hrkt,"ねんちゃくして
どうぐを　まもる。"
sticky-hold,omega-ruby-alpha-sapphire,ko,"달라붙어서
도구를 지킨다."
sticky-hold,omega-ruby-alpha-sapphire,fr,Fait s'agripper à l'objet pour en empêcher le vol.
sticky-hold,omega-ruby-alpha-sapphire,de,"Verhindert durch Klebe-Effekt
Item-Diebstähle."
sticky-hold,omega-ruby-alpha-sapphire,es,"Protege al Pokémon del robo
de objetos."
sticky-hold,omega-ruby-alpha-sapphire,it,"Protegge il Pokémon dal furto
di strumenti."
sticky-hold,omega-ruby-alpha-sapphire,en,"Protects the Pokémon
from item theft."
sticky-hold,omega-ruby-alpha-sapphire,ja,"ねんちゃくして
道具を　守る。"
sticky-hold,omega-ruby-alpha-sapphire,es-419,"Protege al Pokémon del robo
de objetos."
sticky-hold,sun-moon,ja-hrkt,"ねんちゃくしつの　からだに
どうぐが　くっついているため
あいてに　どうぐを　うばわれない。"
sticky-hold,sun-moon,ko,"점착질의 몸에
도구가 달라붙어 있어
상대에게 도구를 뺏기지 않는다."
sticky-hold,sun-moon,zh-hant,"道具會黏在
具有黏性的身體上，
不會被對手奪走。"
sticky-hold,sun-moon,fr,"Les objets sont collés au corps gluant du Pokémon, ce qui empêche ses adversaires de les dérober."
sticky-hold,sun-moon,de,"Trägt es ein Item, bleibt dieses an seinem klebrigen
Körper haften, wodurch Item-Diebstahl verhindert
wird."
sticky-hold,sun-moon,es,"Protege al Pokémon del robo de objetos al quedarse
pegados a su cuerpo."
sticky-hold,sun-moon,it,"Gli strumenti restano appiccicati al corpo adesivo
del Pokémon e non possono essere rubati."
sticky-hold,sun-moon,en,"Items held by the Pokémon are stuck fast and
cannot be removed by other Pokémon."
sticky-hold,sun-moon,ja,"粘着質の　体に
道具が　くっついているため
相手に　道具を　奪われない。"
sticky-hold,sun-moon,zh-hans,"因为道具是粘在黏性身体上的，
所以不会被对手夺走。"
sticky-hold,sun-moon,es-419,"Protege al Pokémon del robo de objetos al quedarse
pegados a su cuerpo."
sticky-hold,ultra-sun-ultra-moon,ja-hrkt,"ねんちゃくしつの　からだに
どうぐが　くっついているため
あいてに　どうぐを　うばわれない。"
sticky-hold,ultra-sun-ultra-moon,ko,"점착질의 몸에
도구가 달라붙어 있어
상대에게 도구를 뺏기지 않는다."
sticky-hold,ultra-sun-ultra-moon,zh-hant,"道具會黏在
具有黏性的身體上，
不會被對手奪走。"
sticky-hold,ultra-sun-ultra-moon,fr,"Les objets sont collés au corps gluant du Pokémon, ce qui empêche ses adversaires de les dérober."
sticky-hold,ultra-sun-ultra-moon,de,"Trägt es ein Item, bleibt dieses an seinem klebrigen
Körper haften, wodurch Item-Diebstahl verhindert
wird."
sticky-hold,ultra-sun-ultra-moon,es,"Protege al Pokémon del robo de objetos al quedarse
pegados a su cuerpo."
sticky-hold,ultra-sun-ultra-moon,it,"Gli strumenti restano appiccicati al corpo adesivo
del Pokémon e non possono essere rubati."
sticky-hold,ultra-sun-ultra-moon,en,"Items held by the Pokémon are stuck fast and
cannot be removed by other Pokémon."
sticky-hold,ultra-sun-ultra-moon,ja,"粘着質の　体に
道具が　くっついているため
相手に　道具を　奪われない。"
sticky-hold,ultra-sun-ultra-moon,zh-hans,"因为道具是粘在黏性身体上的，
所以不会被对手夺走。"
sticky-hold,ultra-sun-ultra-moon,es-419,"Protege al Pokémon del robo de objetos al quedarse
pegados a su cuerpo."
sticky-hold,lets-go-pikachu-lets-go-eevee,ja-hrkt,"ねんちゃくしつの　からだに
どうぐが　くっついているため
あいてに　どうぐを　うばわれない。"
sticky-hold,lets-go-pikachu-lets-go-eevee,ko,"점착질의 몸에
도구가 달라붙어 있어
상대에게 도구를 뺏기지 않는다."
sticky-hold,lets-go-pikachu-lets-go-eevee,zh-hant,"道具會黏在
具有黏性的身體上，
不會被對手奪走。"
sticky-hold,lets-go-pikachu-lets-go-eevee,fr,"Les objets sont collés au corps gluant du Pokémon,
ce qui empêche ses adversaires de les dérober."
sticky-hold,lets-go-pikachu-lets-go-eevee,de,"Trägt es ein Item, bleibt dieses an seinem klebrigen
Körper haften, wodurch Item-Diebstahl verhindert
wird."
sticky-hold,lets-go-pikachu-lets-go-eevee,es,"Protege al Pokémon del robo de objetos al quedarse
pegados a su cuerpo."
sticky-hold,lets-go-pikachu-lets-go-eevee,it,"Gli strumenti restano appiccicati al corpo adesivo
del Pokémon e non possono essere rubati."
sticky-hold,lets-go-pikachu-lets-go-eevee,en,"Items held by the Pokémon are stuck fast and
cannot be removed by other Pokémon."
sticky-hold,lets-go-pikachu-lets-go-eevee,ja,"粘着質の　体に
道具が　くっついているため
相手に　道具を　奪われない。"
sticky-hold,lets-go-pikachu-lets-go-eevee,zh-hans,"因为道具是粘在黏性身体上的，
所以不会被对手夺走。"
sticky-hold,lets-go-pikachu-lets-go-eevee,es-419,"Protege al Pokémon del robo de objetos al quedarse
pegados a su cuerpo."
sticky-hold,sword-shield,ja-hrkt,"ねんちゃくしつの　からだに
どうぐが　くっついているため
あいてに　どうぐを　うばわれない。"
sticky-hold,sword-shield,ko,"점착질의 몸에
도구가 달라붙어 있어
상대에게 도구를 뺏기지 않는다."
sticky-hold,sword-shield,zh-hant,"道具會黏在
具有黏性的身體上，
不會被對手奪走。"
sticky-hold,sword-shield,fr,"Les objets sont collés au corps gluant du Pokémon, ce qui empêche ses adversaires de les dérober."
sticky-hold,sword-shield,de,"Trägt es ein Item, bleibt dieses an seinem klebrigen
Körper haften, wodurch Item-Diebstahl verhindert wird."
sticky-hold,sword-shield,es,"Los objetos se quedan pegados a su cuerpo, por lo que
no pueden robárselos."
sticky-hold,sword-shield,it,"Gli strumenti restano appiccicati al corpo adesivo
del Pokémon e non possono essere rubati."
sticky-hold,sword-shield,en,"Items held by the Pokémon are stuck fast and
cannot be removed by other Pokémon."
sticky-hold,sword-shield,ja,"粘着質の　体に
道具が　くっついているため
相手に　道具を　奪われない。"
sticky-hold,sword-shield,zh-hans,"因为道具是粘在黏性身体上的，
所以不会被对手夺走。"
sticky-hold,sword-shield,es-419,"Los objetos se quedan pegados a su cuerpo, por lo que
no pueden robárselos."
sticky-hold,scarlet-violet,fr,"Les objets sont collés au corps gluant du Pokémon,\nce qui empêche ses adversaires de les dérober."
sticky-hold,scarlet-violet,en,The Pokémon's held items cling to its sticky body and cannot be removed by other Pokémon.
shed-skin,ruby-sapphire,fr,Mue pour se soigner.
shed-skin,ruby-sapphire,en,Heals the body by shedding.
shed-skin,emerald,fr,Mue pour se soigner.
shed-skin,emerald,en,Heals the body by shedding.
shed-skin,firered-leafgreen,fr,Mue pour se soigner.
shed-skin,firered-leafgreen,en,Heals the body by shedding.
shed-skin,diamond-pearl,fr,Le Pokémon soigne parfois ses problèmes de statut.
shed-skin,diamond-pearl,en,"The Pokémon may heal its
own status problems."
shed-skin,platinum,fr,Le Pokémon soigne parfois ses problèmes de statut.
shed-skin,platinum,en,"The Pokémon may heal its
own status problems."
shed-skin,heartgold-soulsilver,fr,Le Pokémon soigne parfois ses problèmes de statut.
shed-skin,heartgold-soulsilver,en,"The Pokémon may heal its
own status problems."
shed-skin,black-white,fr,Le Pokémon soigne parfois ses problèmes de statut.
shed-skin,black-white,en,"The Pokémon may heal its
own status problems."
shed-skin,black-2-white-2,fr,Le Pokémon soigne parfois ses problèmes de statut.
shed-skin,black-2-white-2,en,"The Pokémon may heal its
own status problems."
shed-skin,x-y,ja-hrkt,"じょうたい　いじょうを
なおす　ことがある。"
