move,version_group,language,flavor_text
horn-drill,lets-go-pikachu-lets-go-eevee,ko,"회전하는 뿔을
상대에게 꿰찔러서 공격한다.
맞으면 일격에 기절한다."
horn-drill,lets-go-pikachu-lets-go-eevee,zh-hant,"用旋轉的角
刺進對手進行攻擊。
只要命中就會一擊瀕死。"
horn-drill,lets-go-pikachu-lets-go-eevee,fr,"Un coup de corne en vrille qui empale l’ennemi,
le mettant K.O. sur le coup s’il est touché."
horn-drill,lets-go-pikachu-lets-go-eevee,de,"Attacke, bei der ein Horn als Bohrer eingesetzt wird.
Ist sie erfolgreich, führt sie zu einem K.O."
horn-drill,lets-go-pikachu-lets-go-eevee,es,"Ataque con un cuerno giratorio que fulmina de un
solo golpe al objetivo si lo alcanza."
horn-drill,lets-go-pikachu-lets-go-eevee,it,"Colpisce il bersaglio con un corno perforante
come un trapano. Se il colpo va a segno,
il Pokémon colpito va KO."
horn-drill,lets-go-pikachu-lets-go-eevee,en,"The user stabs the target with a horn that rotates
like a drill. The target faints instantly if this
attack hits."
horn-drill,lets-go-pikachu-lets-go-eevee,ja,"回転する　つのを
相手に　突き刺して　攻撃する。
当たれば　一撃で　ひんしに　する。"
horn-drill,lets-go-pikachu-lets-go-eevee,zh-hans,"用旋转的角
刺入对手进行攻击。
只要命中就会一击濒死。"
horn-drill,lets-go-pikachu-lets-go-eevee,es-419,"Ataque con un cuerno giratorio que fulmina de un
solo golpe al objetivo si lo alcanza."
horn-drill,sword-shield,ja-hrkt,"かいてんする　つのを
あいてに　つきさして　こうげきする。
あたれば　いちげきで　ひんしに　する。"
horn-drill,sword-shield,ko,"회전하는 뿔을
상대에게 꿰찔러서 공격한다.
맞으면 일격에 기절한다."
horn-drill,sword-shield,zh-hant,"用旋轉的角
刺進對手進行攻擊。
只要命中就會一擊瀕死。"
horn-drill,sword-shield,fr,"Un coup de corne en vrille qui empale l’ennemi,
le mettant K.O. sur le coup s’il est touché."
horn-drill,sword-shield,de,"Attacke, bei der ein Horn als Bohrer eingesetzt wird.
Ist sie erfolgreich, führt sie zu einem K.O."
horn-drill,sword-shield,es,"Ataque con un cuerno giratorio que fulmina de un solo
golpe al objetivo si lo alcanza."
horn-drill,sword-shield,it,"Colpisce il bersaglio con un corno perforante
come un trapano. Se il colpo va a segno,
il Pokémon colpito va KO."
horn-drill,sword-shield,en,"The user stabs the target with a horn that rotates
like a drill. The target faints instantly if this
attack hits."
horn-drill,sword-shield,ja,"回転する　つのを
相手に　突き刺して　攻撃する。
当たれば　一撃で　ひんしに　する。"
horn-drill,sword-shield,zh-hans,"用旋转的角
刺入对手进行攻击。
只要命中就会一击濒死。"
horn-drill,sword-shield,es-419,"Ataque con un cuerno giratorio que fulmina de un solo
golpe al objetivo si lo alcanza."
horn-drill,scarlet-violet,en,The user stabs the target with a horn that rotates like a drill. The target faints instantly if this attack hits.
tackle,gold-silver,en,"A full-body charge
attack."
tackle,crystal,en,"A full-body charge
attack."
tackle,ruby-sapphire,en,"Charges the foe with a full-
body tackle."
tackle,emerald,en,"Charges the foe with a full-
body tackle."
tackle,firered-leafgreen,en,"A physical attack
in which the user
charges, full body,
into the foe."
tackle,diamond-pearl,en,"A physical attack
in which the user
charges and slams
into the foe with
its whole body."
tackle,platinum,en,"A physical attack
in which the user
charges and slams
into the foe with
its whole body."
tackle,heartgold-soulsilver,en,"A physical attack
in which the user
charges and slams
into the foe with
its whole body."
tackle,black-white,fr,"Le lanceur charge l’ennemi et
le percute de tout son corps."
tackle,black-white,en,"A physical attack in which the user
charges and slams into the target
with its whole body."
tackle,black-2-white-2,en,"A physical attack in which the user
charges and slams into the target
with its whole body."
tackle,x-y,ja-hrkt,"あいてに　むかって　からだ　ぜんたいで
ぶつかって　いき　こうげきする。"
tackle,x-y,ko,"상대를 향해서 몸 전체를
부딪쳐가며 공격한다."
tackle,x-y,fr,"Le lanceur charge l’ennemi et le percute de tout
son corps."
tackle,x-y,de,Trifft das Ziel mit vollem Körpereinsatz.
tackle,x-y,es,Embiste con todo el cuerpo.
tackle,x-y,it,"Attacco fisico che colpisce il bersaglio
investendolo con tutto il corpo."
tackle,x-y,en,"A physical attack in which the user
charges and slams into the target
with its whole body."
tackle,x-y,ja,"相手に　むかって　全身で
ぶつかっていき　攻撃する。"
tackle,x-y,es-419,Embiste con todo el cuerpo.
tackle,omega-ruby-alpha-sapphire,ja-hrkt,"あいてに　むかって　からだ　ぜんたいで
ぶつかって　いき　こうげきする。"
tackle,omega-ruby-alpha-sapphire,ko,"상대를 향해서 몸 전체를
부딪쳐가며 공격한다."
tackle,omega-ruby-alpha-sapphire,fr,"Le lanceur charge l’ennemi et le percute de tout
son corps."
tackle,omega-ruby-alpha-sapphire,de,Trifft das Ziel mit vollem Körpereinsatz.
tackle,omega-ruby-alpha-sapphire,es,Embiste con todo el cuerpo.
tackle,omega-ruby-alpha-sapphire,it,"Attacco fisico che colpisce il bersaglio
investendolo con tutto il corpo."
tackle,omega-ruby-alpha-sapphire,en,"A physical attack in which the user
charges and slams into the target
with its whole body."
tackle,omega-ruby-alpha-sapphire,ja,"相手に　むかって　全身で
ぶつかっていき　攻撃する。"
tackle,omega-ruby-alpha-sapphire,es-419,Embiste con todo el cuerpo.
tackle,sun-moon,ja-hrkt,"あいてに　むかって　からだ　ぜんたいで
ぶつかって　いき　こうげきする。"
tackle,sun-moon,ko,"상대를 향해서 몸 전체를
부딪쳐가며 공격한다."
tackle,sun-moon,zh-hant,"用整個身體
撞向對手進行攻擊。"
tackle,sun-moon,fr,"Le lanceur charge l’ennemi et le percute de tout
son poids."
tackle,sun-moon,de,Trifft das Ziel mit vollem Körpereinsatz.
tackle,sun-moon,es,Embiste con todo el cuerpo.
tackle,sun-moon,it,"Attacco fisico che colpisce il bersaglio
investendolo con tutto il corpo."
tackle,sun-moon,en,"A physical attack in which the user charges and
slams into the target with its whole body."
tackle,sun-moon,ja,"相手に　むかって　全身で
ぶつかっていき　攻撃する。"
tackle,sun-moon,zh-hans,"用整个身体
撞向对手进行攻击。"
tackle,sun-moon,es-419,Embiste con todo el cuerpo.
tackle,ultra-sun-ultra-moon,ja-hrkt,"あいてに　むかって　からだ　ぜんたいで
ぶつかって　いき　こうげきする。"
tackle,ultra-sun-ultra-moon,ko,"상대를 향해서 몸 전체를
부딪쳐가며 공격한다."
tackle,ultra-sun-ultra-moon,zh-hant,"用整個身體
撞向對手進行攻擊。"
tackle,ultra-sun-ultra-moon,fr,"Le lanceur charge l’ennemi et le percute de tout
son poids."
tackle,ultra-sun-ultra-moon,de,Trifft das Ziel mit vollem Körpereinsatz.
tackle,ultra-sun-ultra-moon,es,Embiste con todo el cuerpo.
tackle,ultra-sun-ultra-moon,it,"Attacco fisico che colpisce il bersaglio
investendolo con tutto il corpo."
tackle,ultra-sun-ultra-moon,en,"A physical attack in which the user charges and
slams into the target with its whole body."
tackle,ultra-sun-ultra-moon,ja,"相手に　むかって　全身で
ぶつかっていき　攻撃する。"
tackle,ultra-sun-ultra-moon,zh-hans,"用整个身体
撞向对手进行攻击。"
tackle,ultra-sun-ultra-moon,es-419,Embiste con todo el cuerpo.
tackle,lets-go-pikachu-lets-go-eevee,ja-hrkt,"あいてに　むかって　からだ　ぜんたいで
ぶつかって　いき　こうげきする。"
tackle,lets-go-pikachu-lets-go-eevee,ko,"상대를 향해서 몸 전체를
부딪쳐가며 공격한다."
tackle,lets-go-pikachu-lets-go-eevee,zh-hant,"用整個身體
撞向對手進行攻擊。"
tackle,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur charge l’ennemi et le percute de tout
son poids."
tackle,lets-go-pikachu-lets-go-eevee,de,Trifft das Ziel mit vollem Körpereinsatz.
tackle,lets-go-pikachu-lets-go-eevee,es,Embiste con todo el cuerpo.
tackle,lets-go-pikachu-lets-go-eevee,it,"Attacco fisico che colpisce il bersaglio
investendolo con tutto il corpo."
tackle,lets-go-pikachu-lets-go-eevee,en,"A physical attack in which the user charges and
slams into the target with its whole body."
tackle,lets-go-pikachu-lets-go-eevee,ja,"相手に　むかって　全身で
ぶつかっていき　攻撃する。"
tackle,lets-go-pikachu-lets-go-eevee,zh-hans,"用整个身体
撞向对手进行攻击。"
tackle,lets-go-pikachu-lets-go-eevee,es-419,Embiste con todo el cuerpo.
tackle,sword-shield,ja-hrkt,"あいてに　むかって　からだ　ぜんたいで
ぶつかって　いき　こうげきする。"
tackle,sword-shield,ko,"상대를 향해서 몸 전체를
부딪쳐가며 공격한다."
tackle,sword-shield,zh-hant,"用整個身體
撞向對手進行攻擊。"
tackle,sword-shield,fr,"Le lanceur charge l’ennemi et le percute de tout
son poids."
tackle,sword-shield,de,Trifft das Ziel mit vollem Körpereinsatz.
tackle,sword-shield,es,Embestida con todo el cuerpo.
tackle,sword-shield,it,"Attacco fisico che colpisce il bersaglio
investendolo con tutto il corpo."
tackle,sword-shield,en,"A physical attack in which the user charges and
slams into the target with its whole body."
tackle,sword-shield,ja,"相手に　むかって　全身で
ぶつかっていき　攻撃する。"
tackle,sword-shield,zh-hans,"用整个身体
撞向对手进行攻击。"
tackle,sword-shield,es-419,Embestida con todo el cuerpo.
tackle,scarlet-violet,en,A physical attack in which the user charges and slams into the target with its whole body.
body-slam,gold-silver,en,"An attack that may
cause paralysis."
body-slam,crystal,en,"An attack that may
cause paralysis."
body-slam,ruby-sapphire,en,"A full-body slam that may
cause paralysis."
body-slam,emerald,en,"A full-body slam that may
cause paralysis."
body-slam,firered-leafgreen,en,"The user drops its
full body on the
foe. It may leave
the foe paralyzed."
body-slam,diamond-pearl,en,"The user drops onto
the foe with its full
body weight.
It may leave the foe
paralyzed."
body-slam,platinum,en,"The user drops onto
the foe with its full
body weight.
It may leave the foe
paralyzed."
body-slam,heartgold-soulsilver,en,"The user drops onto
the foe with its full
body weight.
It may leave the foe
paralyzed."
body-slam,black-white,fr,"Le lanceur se laisse tomber sur l’ennemi
de tout son poids. Peut le paralyser."
body-slam,black-white,en,"The user drops onto the target
with its full body weight. It may also
leave the target with paralysis."
body-slam,black-2-white-2,en,"The user drops onto the target
with its full body weight. It may also
leave the target with paralysis."
body-slam,x-y,ja-hrkt,"からだ　ぜんたいで
あいてに　のしかかり　こうげきする。
まひ　じょうたいに　することが　ある。"
body-slam,x-y,ko,"몸 전체로
상대를 덮쳐 눌러 공격한다.
마비 상태로 만들 때가 있다."
body-slam,x-y,fr,"Le lanceur se laisse tomber sur l’ennemi de tout
son poids. Peut aussi le paralyser."
body-slam,x-y,de,"Trifft das Ziel mit vollem Körpereinsatz.
Bewirkt eventuell Paralyse."
body-slam,x-y,es,"Salta sobre el objetivo con todo su peso. Puede
paralizar."
body-slam,x-y,it,"Chi la usa carica il bersaglio con tutto il corpo.
Può causarne anche la paralisi."
body-slam,x-y,en,"The user drops onto the target
with its full body weight. This may also
leave the target with paralysis."
body-slam,x-y,ja,"全身で
相手に　のしかかり　攻撃する。
まひ状態に　することが　ある。"
body-slam,x-y,es-419,"Salta sobre el objetivo con todo su peso. Puede
paralizar."
body-slam,omega-ruby-alpha-sapphire,ja-hrkt,"からだ　ぜんたいで
あいてに　のしかかり　こうげきする。
まひ　じょうたいに　することが　ある。"
body-slam,omega-ruby-alpha-sapphire,ko,"몸 전체로
상대를 덮쳐눌러 공격한다.
마비 상태로 만들 때가 있다."
body-slam,omega-ruby-alpha-sapphire,fr,"Le lanceur se laisse tomber sur l’ennemi de tout
son poids. Peut aussi le paralyser."
body-slam,omega-ruby-alpha-sapphire,de,"Trifft das Ziel mit vollem Körpereinsatz.
Bewirkt eventuell Paralyse."
body-slam,omega-ruby-alpha-sapphire,es,"Salta sobre el objetivo con todo su peso.
Puede paralizar."
body-slam,omega-ruby-alpha-sapphire,it,"Chi la usa carica il bersaglio con tutto il corpo.
Può causarne anche la paralisi."
body-slam,omega-ruby-alpha-sapphire,en,"The user drops onto the target
with its full body weight. This may also
leave the target with paralysis."
body-slam,omega-ruby-alpha-sapphire,ja,"全身で
相手に　のしかかり　攻撃する。
まひ状態に　することが　ある。"
body-slam,omega-ruby-alpha-sapphire,es-419,"Salta sobre el objetivo con todo su peso.
Puede paralizar."
body-slam,sun-moon,ja-hrkt,"からだ　ぜんたいで
あいてに　のしかかり　こうげきする。
まひ　じょうたいに　することが　ある。"
body-slam,sun-moon,ko,"몸 전체로
상대를 덮쳐눌러 공격한다.
마비 상태로 만들 때가 있다."
body-slam,sun-moon,zh-hant,"用整個身體
壓住對手進行攻擊。
有時會讓對手陷入麻痺狀態。"
body-slam,sun-moon,fr,"Le lanceur se laisse tomber sur l’ennemi de tout
son poids. Peut aussi le paralyser."
body-slam,sun-moon,de,"Trifft das Ziel mit vollem Körpereinsatz.
Bewirkt eventuell Paralyse."
body-slam,sun-moon,es,"Salta sobre el objetivo con todo su peso.
Puede paralizar."
body-slam,sun-moon,it,"Chi la usa carica il bersaglio con tutto il corpo.
Può causarne anche la paralisi."
body-slam,sun-moon,en,"The user drops onto the target with its full body
weight. This may also leave the target with paralysis."
body-slam,sun-moon,ja,"全身で
相手に　のしかかり　攻撃する。
まひ状態に　することが　ある。"
body-slam,sun-moon,zh-hans,"用整个身体
压住对手进行攻击。
有时会让对手陷入麻痹状态。"
body-slam,sun-moon,es-419,"Salta sobre el objetivo con todo su peso.
Puede paralizar."
body-slam,ultra-sun-ultra-moon,ja-hrkt,"からだ　ぜんたいで
あいてに　のしかかり　こうげきする。
まひ　じょうたいに　することが　ある。"
body-slam,ultra-sun-ultra-moon,ko,"몸 전체로
상대를 덮쳐눌러 공격한다.
마비 상태로 만들 때가 있다."
body-slam,ultra-sun-ultra-moon,zh-hant,"用整個身體
壓住對手進行攻擊。
有時會讓對手陷入麻痺狀態。"
body-slam,ultra-sun-ultra-moon,fr,"Le lanceur se laisse tomber sur l’ennemi de tout
son poids. Peut aussi le paralyser."
body-slam,ultra-sun-ultra-moon,de,"Trifft das Ziel mit vollem Körpereinsatz.
Bewirkt eventuell Paralyse."
body-slam,ultra-sun-ultra-moon,es,"Salta sobre el objetivo con todo su peso.
Puede paralizar."
body-slam,ultra-sun-ultra-moon,it,"Chi la usa carica il bersaglio con tutto il corpo.
Può causarne anche la paralisi."
body-slam,ultra-sun-ultra-moon,en,"The user drops onto the target with its full body
weight. This may also leave the target with paralysis."
body-slam,ultra-sun-ultra-moon,ja,"全身で
相手に　のしかかり　攻撃する。
まひ状態に　することが　ある。"
body-slam,ultra-sun-ultra-moon,zh-hans,"用整个身体
压住对手进行攻击。
有时会让对手陷入麻痹状态。"
body-slam,ultra-sun-ultra-moon,es-419,"Salta sobre el objetivo con todo su peso.
Puede paralizar."
