item,version_group,language,flavor_text
hyper-potion,sword-shield,zh-hant,"噴霧式傷藥。
能讓１隻寶可夢
回復１２０ＨＰ。"
hyper-potion,sword-shield,fr,"Un spray qui soigne les blessures.
Restaure 120 PV d’un Pokémon."
hyper-potion,sword-shield,de,"Hilft bei Wunden. Füllt die KP eines Pokémon um
120 Punkte auf."
hyper-potion,sword-shield,es,"Medicina en espray que cura heridas y restaura 120 PS
de un Pokémon."
hyper-potion,sword-shield,it,"Rimedio spray per le ferite.
Restituisce 120 PS a un Pokémon."
hyper-potion,sword-shield,en,"A spray-type medicine for treating wounds. It can
be used to restore 120 HP to a single Pokémon."
hyper-potion,sword-shield,ja,"スプレー式の　キズぐすり。
ポケモン　１匹の　ＨＰを
１２０だけ　回復する。"
hyper-potion,sword-shield,zh-hans,"喷雾式伤药。
能让１只宝可梦
回复１２０ＨＰ。"
hyper-potion,sword-shield,es-419,"Medicina en espray que cura heridas y restaura 120 PS
de un Pokémon."
super-potion,ruby-sapphire,en,"Restores the HP of
a POKéMON by
50 points."
super-potion,emerald,en,"Restores the HP of
a POKéMON by
50 points."
super-potion,firered-leafgreen,en,"A spray-type wound medicine.
It restores the HP of one POKéMON
by 50 points."
super-potion,diamond-pearl,en,"A spray-type medicine for wounds.
It restores the HP of one Pokémon by
50 points."
super-potion,platinum,en,"A spray-type medicine for wounds.
It restores the HP of one Pokémon by
50 points."
super-potion,heartgold-soulsilver,en,"A spray-type medicine for wounds.
It restores the HP of one Pokémon by
50 points."
super-potion,black-white,fr,"Un spray qui soigne les blessures.
Restaure 50 PV à un Pokémon."
super-potion,black-white,en,"A spray-type medicine for wounds.
It restores the HP of one Pokémon by
50 points."
super-potion,black-2-white-2,en,"A spray-type medicine for wounds.
It restores the HP of one Pokémon by
50 points."
super-potion,x-y,ja-hrkt,"スプレーしきの　キズぐすり。
ポケモン　１ひきの　ＨＰを
５０だけ　かいふくする。"
super-potion,x-y,ko,"스프레이식의 상처약.
포켓몬 1마리의 HP를
50만큼 회복한다."
super-potion,x-y,fr,"Un spray qui soigne les blessures.
Restaure 50 PV d’un Pokémon."
super-potion,x-y,de,"Hilft bei Wunden. Füllt die KP eines Pokémon
um 50 Punkte auf."
super-potion,x-y,es,"Medicina en espray que cura heridas y restaura
50 PS de un Pokémon."
super-potion,x-y,it,"Rimedio spray per le ferite.
Restituisce 50 PS a un Pokémon."
super-potion,x-y,en,"A spray-type medicine for treating
wounds. It can be used to restore
50 HP to an injured Pokémon."
super-potion,x-y,ja,"スプレー式の　キズぐすり。
ポケモン　１匹の　ＨＰを
５０だけ　回復する。"
super-potion,x-y,es-419,"Medicina en espray que cura heridas y restaura
50 PS de un Pokémon."
super-potion,sun-moon,ja-hrkt,"スプレーしきの　キズぐすり。
ポケモン　１ひきの　ＨＰを
６０だけ　かいふくする。"
super-potion,sun-moon,ko,"스프레이식의 상처약.
포켓몬 1마리의 HP를
60만큼 회복한다."
super-potion,sun-moon,zh-hant,"噴霧式傷藥。
能讓１隻寶可夢
回復６０ＨＰ。"
super-potion,sun-moon,fr,"Un spray qui soigne les blessures.
Restaure 60 PV d’un Pokémon."
super-potion,sun-moon,de,"Hilft bei Wunden. Füllt die KP eines Pokémon um
60 Punkte auf."
super-potion,sun-moon,es,"Medicina en espray que cura heridas y restaura
60 PS de un Pokémon."
super-potion,sun-moon,it,"Rimedio spray per le ferite.
Restituisce 60 PS a un Pokémon."
super-potion,sun-moon,en,"A spray-type medicine for treating wounds. It can
be used to restore 60 HP to an injured Pokémon."
super-potion,sun-moon,ja,"スプレー式の　キズぐすり。
ポケモン　１匹の　ＨＰを
６０だけ　回復する。"
super-potion,sun-moon,zh-hans,"喷雾式伤药。
能让１只宝可梦
回复６０ＨＰ。"
super-potion,sun-moon,es-419,"Medicina en espray que cura heridas y restaura
60 PS de un Pokémon."
super-potion,ultra-sun-ultra-moon,ja-hrkt,"スプレーしきの　キズぐすり。
ポケモン　１ひきの　ＨＰを
６０だけ　かいふくする。"
super-potion,ultra-sun-ultra-moon,ko,"스프레이식의 상처약.
포켓몬 1마리의 HP를
60만큼 회복한다."
super-potion,ultra-sun-ultra-moon,zh-hant,"噴霧式傷藥。
能讓１隻寶可夢
回復６０ＨＰ。"
super-potion,ultra-sun-ultra-moon,fr,"Un spray qui soigne les blessures.
Restaure 60 PV d’un Pokémon."
super-potion,ultra-sun-ultra-moon,de,"Hilft bei Wunden. Füllt die KP eines Pokémon um
60 Punkte auf."
super-potion,ultra-sun-ultra-moon,es,"Medicina en espray que cura heridas y restaura
60 PS de un Pokémon."
super-potion,ultra-sun-ultra-moon,it,"Rimedio spray per le ferite.
Restituisce 60 PS a un Pokémon."
super-potion,ultra-sun-ultra-moon,en,"A spray-type medicine for treating wounds. It can
be used to restore 60 HP to an injured Pokémon."
super-potion,ultra-sun-ultra-moon,ja,"スプレー式の　キズぐすり。
ポケモン　１匹の　ＨＰを
６０だけ　回復する。"
super-potion,ultra-sun-ultra-moon,zh-hans,"喷雾式伤药。
能让１只宝可梦
回复６０ＨＰ。"
super-potion,ultra-sun-ultra-moon,es-419,"Medicina en espray que cura heridas y restaura
60 PS de un Pokémon."
super-potion,lets-go-pikachu-lets-go-eevee,ja-hrkt,"スプレーしきの　キズぐすり。
ポケモン　１ひきの　ＨＰを
６０だけ　かいふくする。"
super-potion,lets-go-pikachu-lets-go-eevee,ko,"스프레이식의 상처약.
포켓몬 1마리의 HP를
60만큼 회복한다."
super-potion,lets-go-pikachu-lets-go-eevee,zh-hant,"噴霧式傷藥。
能讓１隻寶可夢
回復60HP。"
super-potion,lets-go-pikachu-lets-go-eevee,fr,"Un spray qui soigne les blessures.
Restaure 60 PV d’un Pokémon."
super-potion,lets-go-pikachu-lets-go-eevee,de,"Hilft bei Wunden. Füllt die KP eines Pokémon um
60 Punkte auf."
super-potion,lets-go-pikachu-lets-go-eevee,es,"Medicina en espray que cura heridas y restaura
60 PS de un Pokémon."
super-potion,lets-go-pikachu-lets-go-eevee,it,"Rimedio spray per le ferite.
Restituisce 60 PS a un Pokémon."
super-potion,lets-go-pikachu-lets-go-eevee,en,"A spray-type medicine for treating wounds. It can
be used to restore 60 HP to a single Pokémon."
super-potion,lets-go-pikachu-lets-go-eevee,ja,"スプレー式の　キズぐすり。
ポケモン　１匹の　ＨＰを
６０だけ　回復する。"
super-potion,lets-go-pikachu-lets-go-eevee,zh-hans,"喷雾式伤药。
能让１只宝可梦
回复60HP。"
super-potion,lets-go-pikachu-lets-go-eevee,es-419,"Medicina en espray que cura heridas y restaura
60 PS de un Pokémon."
super-potion,sword-shield,ja-hrkt,"スプレーしきの　キズぐすり。
ポケモン　１ひきの　ＨＰを
６０だけ　かいふくする。"
super-potion,sword-shield,ko,"스프레이식의 상처약.
포켓몬 1마리의 HP를
60만큼 회복한다."
super-potion,sword-shield,zh-hant,"噴霧式傷藥。
能讓１隻寶可夢
回復６０ＨＰ。"
super-potion,sword-shield,fr,"Un spray qui soigne les blessures.
Restaure 60 PV d’un Pokémon."
super-potion,sword-shield,de,"Hilft bei Wunden. Füllt die KP eines Pokémon um
60 Punkte auf."
super-potion,sword-shield,es,"Medicina en espray que cura heridas y restaura 60 PS
de un Pokémon."
super-potion,sword-shield,it,"Rimedio spray per le ferite.
Restituisce 60 PS a un Pokémon."
super-potion,sword-shield,en,"A spray-type medicine for treating wounds. It can
be used to restore 60 HP to a single Pokémon."
super-potion,sword-shield,ja,"スプレー式の　キズぐすり。
ポケモン　１匹の　ＨＰを
６０だけ　回復する。"
super-potion,sword-shield,zh-hans,"喷雾式伤药。
能让１只宝可梦
回复６０ＨＰ。"
super-potion,sword-shield,es-419,"Medicina en espray que cura heridas y restaura 60 PS
de un Pokémon."
full-heal,ruby-sapphire,en,"Heals all the status
problems of one
POKéMON."
full-heal,emerald,en,"Heals all the
status problems of
one POKéMON."
full-heal,firered-leafgreen,en,"A spray-type medicine.
It heals all the status problems of
one POKéMON."
full-heal,diamond-pearl,en,"A spray-type medicine.
It heals all the status problems of a
single Pokémon."
full-heal,platinum,en,"A spray-type medicine.
It heals all the status problems of a
single Pokémon."
full-heal,heartgold-soulsilver,en,"A spray-type medicine.
It heals all the status problems of a
single Pokémon."
full-heal,black-white,fr,"Un médicament sous forme de spray.
Soigne tous les problèmes de statut
d’un Pokémon."
full-heal,black-white,en,"A spray-type medicine.
It heals all the status problems of a
single Pokémon."
full-heal,black-2-white-2,en,"A spray-type medicine.
It heals all the status problems of a
single Pokémon."
full-heal,x-y,ja-hrkt,"スプレーしきの　くすり。
ポケモン　１ひきの　じょうたいの
いじょうを　すべて　かいふくする。"
full-heal,x-y,ko,"스프레이식의 약.
포켓몬 1마리의
상태 이상을 모두 회복한다."
full-heal,x-y,fr,"Un médicament sous forme de spray.
Soigne tous les problèmes de statut
d’un Pokémon."
full-heal,x-y,de,"Ein Spray, das alle Statusprobleme eines
Pokémon behebt."
full-heal,x-y,es,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,x-y,it,"Rimedio spray.
Cura tutti i problemi di stato di un Pokémon."
full-heal,x-y,en,"A spray-type medicine that is broadly
effective. It can be used once to heal
all the status conditions of a Pokémon."
full-heal,x-y,ja,"スプレー式の　薬。
ポケモン　１匹の　状態の
異常を　すべて　回復する。"
full-heal,x-y,es-419,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,sun-moon,ja-hrkt,"スプレーしきの　くすり。
ポケモン　１ひきの　じょうたいの
いじょうを　すべて　かいふくする。"
full-heal,sun-moon,ko,"스프레이식의 약.
포켓몬 1마리의
상태 이상을 모두 회복한다."
full-heal,sun-moon,zh-hant,"噴霧式藥水。
能治癒１隻寶可夢的
所有異常狀態。"
full-heal,sun-moon,fr,"Un médicament sous forme de spray.
Soigne tous les problèmes de statut
d’un Pokémon."
full-heal,sun-moon,de,"Ein Spray, das alle Statusprobleme eines Pokémon
behebt."
full-heal,sun-moon,es,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,sun-moon,it,"Rimedio spray.
Cura tutti i problemi di stato di un Pokémon."
full-heal,sun-moon,en,"A spray-type medicine that is broadly effective.
It can be used once to heal all the status conditions
of a Pokémon."
full-heal,sun-moon,ja,"スプレー式の　薬。
ポケモン　１匹の　状態の
異常を　すべて　回復する。"
full-heal,sun-moon,zh-hans,"喷雾式药水。
能治愈１只宝可梦的
所有异常状态。"
full-heal,sun-moon,es-419,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,ultra-sun-ultra-moon,ja-hrkt,"スプレーしきの　くすり。
ポケモン　１ひきの　じょうたいの
いじょうを　すべて　かいふくする。"
full-heal,ultra-sun-ultra-moon,ko,"스프레이식의 약.
포켓몬 1마리의
상태 이상을 모두 회복한다."
full-heal,ultra-sun-ultra-moon,zh-hant,"噴霧式藥水。
能治癒１隻寶可夢的
所有異常狀態。"
full-heal,ultra-sun-ultra-moon,fr,"Un médicament sous forme de spray.
Soigne tous les problèmes de statut
d’un Pokémon."
full-heal,ultra-sun-ultra-moon,de,"Ein Spray, das alle Statusprobleme eines Pokémon
behebt."
full-heal,ultra-sun-ultra-moon,es,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,ultra-sun-ultra-moon,it,"Rimedio spray.
Cura tutti i problemi di stato di un Pokémon."
full-heal,ultra-sun-ultra-moon,en,"A spray-type medicine that is broadly effective.
It can be used once to heal all the status conditions
of a Pokémon."
full-heal,ultra-sun-ultra-moon,ja,"スプレー式の　薬。
ポケモン　１匹の　状態の
異常を　すべて　回復する。"
full-heal,ultra-sun-ultra-moon,zh-hans,"喷雾式药水。
能治愈１只宝可梦的
所有异常状态。"
full-heal,ultra-sun-ultra-moon,es-419,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,lets-go-pikachu-lets-go-eevee,ja-hrkt,"スプレーしきの　くすり。
ポケモン　１ひきの　じょうたいの
いじょうを　すべて　かいふくする。"
full-heal,lets-go-pikachu-lets-go-eevee,ko,"스프레이식의 약.
포켓몬 1마리의
상태 이상을 모두 회복한다."
full-heal,lets-go-pikachu-lets-go-eevee,zh-hant,"噴霧式藥水。
能治癒１隻寶可夢的
所有異常狀態。"
full-heal,lets-go-pikachu-lets-go-eevee,fr,"Un médicament sous forme de spray.
Soigne tous les problèmes de statut d’un Pokémon."
full-heal,lets-go-pikachu-lets-go-eevee,de,"Ein Spray, das alle Statusprobleme eines Pokémon
behebt."
full-heal,lets-go-pikachu-lets-go-eevee,es,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,lets-go-pikachu-lets-go-eevee,it,"Rimedio spray.
Cura tutti i problemi di stato di un Pokémon."
full-heal,lets-go-pikachu-lets-go-eevee,en,"A spray-type medicine that is broadly effective.
It can be used to heal all the status conditions
of a single Pokémon."
full-heal,lets-go-pikachu-lets-go-eevee,ja,"スプレー式の　薬。
ポケモン　１匹の　状態の
異常を　すべて　回復する。"
full-heal,lets-go-pikachu-lets-go-eevee,zh-hans,"喷雾式药水。
能治愈１只宝可梦的
所有异常状态。"
full-heal,lets-go-pikachu-lets-go-eevee,es-419,"Medicina en espray que cura todos los problemas
de estado de un Pokémon."
full-heal,sword-shield,ja-hrkt,"スプレーしきの　くすり。
ポケモン　１ひきの　じょうたいの
いじょうを　すべて　かいふくする。"
full-heal,sword-shield,ko,"스프레이식의 약.
포켓몬 1마리의
상태 이상을 모두 회복한다."
full-heal,sword-shield,zh-hant,"噴霧式藥水。
能治癒１隻寶可夢的
所有異常狀態。"
full-heal,sword-shield,fr,"Un médicament sous forme de spray.
Soigne toutes les altérations de statut d’un Pokémon."
full-heal,sword-shield,de,"Ein Spray, das alle Statusprobleme eines Pokémon
behebt."
full-heal,sword-shield,es,"Medicina en espray que cura todos los problemas de
estado de un Pokémon."
full-heal,sword-shield,it,"Rimedio spray.
Cura tutti i problemi di stato di un Pokémon."
full-heal,sword-shield,en,"A spray-type medicine that is broadly effective.
It can be used to heal all the status conditions
of a single Pokémon."
full-heal,sword-shield,ja,"スプレー式の　薬。
ポケモン　１匹の　状態の
異常を　すべて　回復する。"
full-heal,sword-shield,zh-hans,"喷雾式药水。
能治愈１只宝可梦的
所有异常状态。"
full-heal,sword-shield,es-419,"Medicina en espray que cura todos los problemas de
estado de un Pokémon."
revive,ruby-sapphire,en,"Revives a fainted
POKéMON with half
its HP."
revive,emerald,en,"Revives a fainted
POKéMON with half
its HP."
revive,firered-leafgreen,en,"A medicine that revives a fainted
POKéMON, restoring HP by half the
maximum amount."
revive,diamond-pearl,en,"A medicine that revives a fainted
Pokémon. It restores half the
Pokémon’s maximum HP."
revive,platinum,en,"A medicine that revives a fainted
Pokémon. It restores half the
Pokémon’s maximum HP."
revive,heartgold-soulsilver,en,"A medicine that revives a fainted
Pokémon. It restores half the
Pokémon’s maximum HP."
revive,black-white,fr,"Un médicament qui ranime un Pokémon
K.O. et restaure la moitié de ses PV
max."
revive,black-white,en,"A medicine that revives a fainted
Pokémon. It restores half the
Pokémon’s maximum HP."
