species,form,version_group,version,language,flavor_text
136,,sword-shield,sword,it,"Quando immagazzina abbastanza calore,
la sua temperatura corporea può salire fino
a 900 ºC."
136,,sword-shield,sword,en,"Once it has stored up enough heat, this
Pokémon’s body temperature can reach up to
1,700 degrees Fahrenheit."
136,,sword-shield,sword,ja,"体内に　炎が　溜まると
ブースターの　体温も　最高
９００度　まで　上がっていく。"
136,,sword-shield,sword,zh-hans,"当火焰在体内积蓄时，
火伊布的体温也会随之
上升到最高９００度。"
136,,sword-shield,sword,es-419,"Una vez que ha almacenado el calor suficiente,
puede alcanzar una temperatura de 900 °C."
136,,sword-shield,shield,ja-hrkt,"すいこんだ　くうきの　いちぶは
たいないの　ほのおぶくろに　おくられ
１７００どの　ほのおに　なる。"
136,,sword-shield,shield,ko,"들이마신 공기 중 일부는
체내의 불꽃 주머니로 보내져
1700도의 불꽃이 된다."
136,,sword-shield,shield,zh-hant,"會將吸入的空氣的一部分
傳送到自己體內的火囊裡，
製造出１７００度的火焰。"
136,,sword-shield,shield,fr,"Il emmagasine de l’air dans sa poche de flammes
et le chauffe à une température de 1 700 °C."
136,,sword-shield,shield,de,"Ein Teil der von ihm eingeatmeten Luft wird
in einem Flammensack in seinem Körper
gespeichert und dort auf 1 700 ºC erhitzt."
136,,sword-shield,shield,es,"Almacena parte del aire que inhala en la saca de
fuego de su interior, que llega a calentarse a más
de 1700 °C."
136,,sword-shield,shield,it,"Parte dell’aria che inala finisce in una sacca
interna, dove brucia raggiungendo una
temperatura di 1.700 ºC."
136,,sword-shield,shield,en,"It stores some of the air it inhales in its internal
flame pouch, which heats it to over
3,000 degrees Fahrenheit."
136,,sword-shield,shield,ja,"吸いこんだ　空気の　一部は
体内の　炎袋に　送られ
１７００度の　炎に　なる。"
136,,sword-shield,shield,zh-hans,"会将吸入的空气的一部分
传送到自己体内的火囊里，
制造出１７００度的火焰。"
136,,sword-shield,shield,es-419,"Almacena parte del aire que inhala en la saca de
fuego de su interior, que llega a calentarse a más
de 1700 °C."
137,,red-blue,red,en,"A POKéMON that
consists entirely
of programmingcode. Capable of
moving freely in
cyberspace."
137,,red-blue,blue,en,"A POKéMON that
consists entirely
of programmingcode. Capable of
moving freely in
cyberspace."
137,,yellow,yellow,en,"The only POKéMON
people anticipate
can fly intospace. None has
managed the feat
yet, however."
137,,gold-silver,gold,en,"It is a manmade
POKéMON. Since it
doesn't breathe,people are eager
to try it in any
environment."
137,,gold-silver,silver,en,"A manmade POKéMON
that came about as
a result of re­search. It is pro­
grammed with only
basic motions."
137,,crystal,crystal,en,"An artificial
POKéMON created
due to extensiveresearch, it can
perform only what
is in its program."
137,,ruby-sapphire,ruby,en,"PORYGON is capable of reverting itself
entirely back to program data and
entering cyberspace.This POKéMON is copy-protected so it
cannot be duplicated by copying."
137,,ruby-sapphire,sapphire,en,"PORYGON is capable of reverting itself
entirely back to program data and
entering cyberspace.This POKéMON is copy-protected so it
cannot be duplicated by copying."
137,,emerald,emerald,en,"It is capable of reverting itself entirely
back to program data in order to enter
cyberspace. A PORYGON is copy-
protected so it cannot be duplicated."
137,,firered-leafgreen,firered,en,"Using the most advanced technologies,
scientists finally succeeded in making the
first artificial POKéMON."
137,,firered-leafgreen,leafgreen,en,"A POKéMON that consists entirely of
programming code. It is capable of moving
freely in cyberspace."
137,,diamond-pearl,diamond,en,"The world’s first artificially
created Pokémon. It can travel
through electronic space."
137,,diamond-pearl,pearl,en,"The world’s first artificially
created Pokémon. It can travel
through electronic space."
137,,platinum,platinum,en,"A man-made Pokémon created using
advanced scientific means. It can
move freely in cyberspace."
137,,heartgold-soulsilver,heartgold,en,"It is a manmade Pokémon. Since it
doesn’t breathe, people are eager
to try it in any environment."
137,,heartgold-soulsilver,soulsilver,en,"A manmade Pokémon that came about as
a result of research. It is programmed
with only basic motions."
137,,black-white,black,fr,"Ce Pokémon créé par des
scientifiques peut arpenter
librement le cyberespace."
137,,black-white,black,en,"A man-made Pokémon created using
advanced scientific means. It can
move freely in cyberspace."
137,,black-white,white,fr,"Ce Pokémon créé par des
scientifiques peut arpenter
librement le cyberespace."
137,,black-white,white,en,"A man-made Pokémon created using
advanced scientific means. It can
move freely in cyberspace."
137,,black-2-white-2,black-2,en,"A man-made Pokémon created using
advanced scientific means. It can
move freely in cyberspace."
137,,black-2-white-2,white-2,en,"A man-made Pokémon created using
advanced scientific means. It can
move freely in cyberspace."
137,,x-y,x,ja-hrkt,"けんきゅうのすえ　うみだされた
じんこうの　ポケモン。きほんてきな
どうさしか　プログラムされていない。"
137,,x-y,x,ko,"연구 끝에 태어난
인공 포켓몬이다. 기본적인
동작만 프로그램되어 있다."
137,,x-y,x,fr,"Un Pokémon créé par l’homme après de longues
recherches. Il ne connaît que peu de mouvements."
137,,x-y,x,de,"Ein künstlich produziertes Pokémon, welches das
Ergebnis von Forschungen ist. Es ist simpel aufgebaut."
137,,x-y,x,es,"Pokémon creado por el hombre tras muchas
investigaciones. Sus habilidades son básicas."
137,,x-y,x,it,"Questo Pokémon è il risultato di una ricerca umana.
Esegue solo i movimenti più elementari."
137,,x-y,x,en,"A man-made Pokémon that came about
as a result of research. It is programmed
with only basic motions."
137,,x-y,x,ja,"研究の末　生み出された
人工の　ポケモン。基本的な
動作しか　プログラムされていない。"
137,,x-y,x,es-419,"Pokémon creado por el hombre tras muchas
investigaciones. Sus habilidades son básicas."
137,,x-y,y,ja-hrkt,"からだが　プログラムで　できている。
でんしくうかんを　じゆうじざいに
いどうできる　のうりょくをもつ。"
137,,x-y,y,ko,"몸이 프로그램으로 만들어져 있다.
전자 공간을 자유자재로
이동할 수 있는 능력을 가졌다."
137,,x-y,y,fr,"Ce Pokémon est fait de programmes et d’algorithmes.
Il peut survivre en milieu virtuel."
137,,x-y,y,de,"Porygon besteht komplett aus Computerdaten.
Es kann sich frei in virtuellen Welten bewegen."
137,,x-y,y,es,"Un Pokémon formado por códigos de programación.
Se mueve libre por el ciberespacio."
137,,x-y,y,it,"Formato per intero da codici programmatici, può
muoversi liberamente nel ciberspazio."
137,,x-y,y,en,"A Pokémon that consists entirely of programming
code. It is capable of moving freely in cyberspace."
137,,x-y,y,ja,"体が　プログラムで　できている。
電子空間を　自由自在に
移動できる　能力を持つ。"
137,,x-y,y,es-419,"Un Pokémon formado por códigos de programación.
Se mueve libre por el ciberespacio."
137,,omega-ruby-alpha-sapphire,omega-ruby,ja-hrkt,"ぜんしんを　プログラム　データに　もどして
でんし　くうかんに　はいる　ことが　できる。
コピーガードされて　いるので　コピー　できない。"
137,,omega-ruby-alpha-sapphire,omega-ruby,ko,"전신을 프로그램 데이터로 되돌려
전자 공간에 들어갈 수 있다.
복사 방지가 되어 있어 복사할 수 없다."
137,,omega-ruby-alpha-sapphire,omega-ruby,fr,"Porygon est capable de se décompiler et de retourner à l’état
de programme informatique pour entrer dans le cyberespace.
Ce Pokémon est protégé contre le piratage, il est donc
impossible de le copier."
137,,omega-ruby-alpha-sapphire,omega-ruby,de,"Porygon ist in der Lage, sich in Daten zurückzuverwandeln
und in den Cyberspace zu gelangen. Dieses Pokémon ist
kopiergeschützt, sodass es durch Kopieren nicht vervielfältigt
werden kann."
137,,omega-ruby-alpha-sapphire,omega-ruby,es,"Porygon es capaz de convertirse otra vez en datos
informáticos y de entrar en el ciberespacio. Tiene protección
anticopia, así que es imposible duplicarlo."
137,,omega-ruby-alpha-sapphire,omega-ruby,it,"Porygon è in grado di regredire ai suoi codici di
programmazione originari ed entrare nel cyberspazio.
Questo Pokémon è dotato di un sistema antipirateria
per evitarne la duplicazione illecita."
137,,omega-ruby-alpha-sapphire,omega-ruby,en,"Porygon is capable of reverting itself entirely back to program
data and entering cyberspace. This Pokémon is copy protected
so it cannot be duplicated by copying."
137,,omega-ruby-alpha-sapphire,omega-ruby,ja,"全身を　プログラム　データに　戻して
電子　空間に　入る　ことが　できる。
コピーガードされて　いるので　コピー　できない。"
137,,omega-ruby-alpha-sapphire,omega-ruby,es-419,"Porygon es capaz de convertirse otra vez en datos
informáticos y de entrar en el ciberespacio. Tiene protección
anticopia, así que es imposible duplicarlo."
137,,omega-ruby-alpha-sapphire,alpha-sapphire,ja-hrkt,"ぜんしんを　プログラム　データに　もどして
でんし　くうかんに　はいる　ことが　できる。
コピーガードされて　いるので　コピー　できない。"
137,,omega-ruby-alpha-sapphire,alpha-sapphire,ko,"전신을 프로그램 데이터로 되돌려
전자 공간에 들어갈 수 있다.
복사 방지가 되어 있어 복사할 수 없다."
137,,omega-ruby-alpha-sapphire,alpha-sapphire,fr,"Porygon est capable de se décompiler et de retourner à l’état
de programme informatique pour entrer dans le cyberespace.
Ce Pokémon est protégé contre le piratage, il est donc
impossible de le copier."
137,,omega-ruby-alpha-sapphire,alpha-sapphire,de,"Porygon ist in der Lage, sich in Daten zurückzuverwandeln
und in den Cyberspace zu gelangen. Dieses Pokémon ist
kopiergeschützt, sodass es durch Kopieren nicht vervielfältigt
werden kann."
137,,omega-ruby-alpha-sapphire,alpha-sapphire,es,"Porygon es capaz de convertirse otra vez en datos
informáticos y de entrar en el ciberespacio. Tiene protección
anticopia, así que es imposible duplicarlo."
137,,omega-ruby-alpha-sapphire,alpha-sapphire,it,"Porygon è in grado di regredire ai suoi codici di
programmazione originari ed entrare nel cyberspazio.
Questo Pokémon è dotato di un sistema antipirateria
per evitarne la duplicazione illecita."
137,,omega-ruby-alpha-sapphire,alpha-sapphire,en,"Porygon is capable of reverting itself entirely back to program
data and entering cyberspace. This Pokémon is copy protected
so it cannot be duplicated by copying."
137,,omega-ruby-alpha-sapphire,alpha-sapphire,ja,"全身を　プログラム　データに　戻して
電子　空間に　入る　ことが　できる。
コピーガードされて　いるので　コピー　できない。"
137,,omega-ruby-alpha-sapphire,alpha-sapphire,es-419,"Porygon es capaz de convertirse otra vez en datos
informáticos y de entrar en el ciberespacio. Tiene protección
anticopia, así que es imposible duplicarlo."
137,,sun-moon,sun,ja-hrkt,"およそ　２０ねんまえに　とうじの
かがくりょくを　けっしゅうし
うみだされた　じんこうの　ポケモン。"
137,,sun-moon,sun,ko,"약 20년 전에 당시의
과학력을 결집해서
태어난 인공 포켓몬이다."
137,,sun-moon,sun,zh-hant,"大約２０年前，
集結了當時的科學力量
創造出來的人工寶可夢。"
137,,sun-moon,sun,fr,"Un Pokémon artificiel créé il y a vingt ans
en utilisant des méthodes à la pointe de
la technologie de l’époque."
137,,sun-moon,sun,de,"Dieses Pokémon wurde vor 20 Jahren künstlich
erschaffen. Damals stellte es das Nonplusultra
der technischen Möglichkeiten dar."
137,,sun-moon,sun,es,"Un Pokémon que fue creado por el hombre hace
unos 20 años con los medios tecnológicos que
había disponibles en aquel momento."
137,,sun-moon,sun,it,"Un Pokémon artificiale creato circa 20 anni fa
sfruttando le conoscenze scientifiche più
avanzate dell’epoca."
137,,sun-moon,sun,en,"Roughly 20 years ago, it was artificially created,
utilizing the latest technology of the time."
137,,sun-moon,sun,ja,"およそ　２０年前に　当時の
科学力を　結集し
生みだされた　人工の　ポケモン。"
137,,sun-moon,sun,zh-hans,"大约２０年前，
集当时的科学力量于一身，
创造出来的人工宝可梦。"
137,,sun-moon,sun,es-419,"Un Pokémon que fue creado por el hombre hace
unos 20 años con los medios tecnológicos que
había disponibles en aquel momento."
137,,sun-moon,moon,ja-hrkt,"からだを　デジタルデータか　することが
できるので　でんのう　くうかんに
はいりこむことが　できるのだ。"
137,,sun-moon,moon,ko,"몸을 디지털 데이터화 하는 것이
가능해서 컴퓨터 공간에
파고들어 갈 수 있다."
137,,sun-moon,moon,zh-hant,"可將身體化為數位資料，
所以可進入電腦空間。"
137,,sun-moon,moon,fr,"Il peut transformer son corps en données
numériques pour pénétrer dans le cyberespace."
137,,sun-moon,moon,de,"Es kann seinen Körper in Daten umwandeln
und somit nach Belieben den virtuellen Raum
betreten und verlassen."
137,,sun-moon,moon,es,"Porygon es capaz de convertirse en datos
informáticos y de entrar en el ciberespacio."
137,,sun-moon,moon,it,"Il suo corpo può essere digitalizzato, rendendolo
in grado di entrare nel cyberspazio."
137,,sun-moon,moon,en,"It can convert its body into digital data,
which enables it to enter cyberspace."
137,,sun-moon,moon,ja,"身体を　デジタルデータ化　することが
できるので　電脳空間に
入り込むことが　できるのだ。"
137,,sun-moon,moon,zh-hans,"因为能将身体化为数字数据，
所以可以进入电脑空间。"
137,,sun-moon,moon,es-419,"Porygon es capaz de convertirse en datos
informáticos y de entrar en el ciberespacio."
137,,ultra-sun-ultra-moon,ultra-sun,ja-hrkt,"やく２０ねんまえの　かがくりょくで
うみだされた　ポケモンなので　いまや
じだいおくれな　ぶぶんも　おおい。"
137,,ultra-sun-ultra-moon,ultra-sun,ko,"약 20년 전의 과학 기술로 태어난
포켓몬이기 때문에 지금은
시대에 뒤떨어진 부분도 많다."
137,,ultra-sun-ultra-moon,ultra-sun,zh-hant,"由於是大約２０年前的
科學技術創造出的寶可夢，
如今許多部分已經過時了。"
137,,ultra-sun-ultra-moon,ultra-sun,fr,"Un Pokémon artificiel créé il y a vingt ans,
et qui est donc complètement dépassé sur
bien des points."
137,,ultra-sun-ultra-moon,ultra-sun,de,"Dieses Pokémon wurde vor etwa 20 Jahren
künstlich erschaffen. Ein Großteil der damals
verwendeten Technik ist heute längst überholt."
137,,ultra-sun-ultra-moon,ultra-sun,es,"Fue creado por el hombre unos 20 años atrás
con los medios del momento, por lo que ahora
está desfasado en muchos aspectos."
