key,column,pokeapi,pokedb,chosen
never-ending-nightmare/lets-go-pikachu-lets-go-eevee/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa intrappola il bersaglio
in una morsa generata dal proprio rancore. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa intrappola il bersaglio
in una morsa generata dal proprio rancore. La
potenza varia a seconda della mossa su cui si basa."
never-ending-nightmare/lets-go-pikachu-lets-go-eevee/en,flavor_text(z-split),"Deep-seated grudges summoned by the user’s
Z-Power trap the target. The power varies,
depending on the original move.",Dummy Data,"Deep-seated grudges summoned by the user’s
Z-Power trap the target. The power varies,
depending on the original move."
never-ending-nightmare/lets-go-pikachu-lets-go-eevee/ja,flavor_text(z-split),"Ｚパワーで　呼びよせた　強い　怨念が
全力で　相手に　降りかかる。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　呼びよせた　強い　怨念が
全力で　相手に　降りかかる。
元になった　技で　威力が　変わる。"
never-ending-nightmare/lets-go-pikachu-lets-go-eevee/zh-hans,flavor_text(z-split),"通过Ｚ力量召唤强烈的怨念，
全力降临到对手身上。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量召唤强烈的怨念，
全力降临到对手身上。
威力会根据原来的招式而改变。"
never-ending-nightmare/lets-go-pikachu-lets-go-eevee/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para invocar a unos
espectros encolerizados que apresan al objetivo.
Su potencia depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para invocar a unos
espectros encolerizados que apresan al objetivo.
Su potencia depende de la del movimiento original."
corkscrew-crash/sun-moon/ja-hrkt,flavor_text(z-split),"Ｚパワーで　こうそくかいてんを　おこない
ぜんりょくで　あいてに　ぶつかる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　こうそくかいてんを　おこない
ぜんりょくで　あいてに　ぶつかる。
もとになった　わざで　いりょくが　かわる。"
corkscrew-crash/sun-moon/ko,flavor_text(z-split),"Z파워로 고속 회전을 하여
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 고속 회전을 하여
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다."
corkscrew-crash/sun-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量進行高速旋轉，
全力撞擊對手。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量進行高速旋轉，
全力撞擊對手。
威力會隨原本的招式而改變。"
corkscrew-crash/sun-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour tourner à toute
vitesse et écraser l’adversaire. La puissance varie
selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour tourner à toute
vitesse et écraser l’adversaire. La puissance varie
selon celle de la capacité originale."
corkscrew-crash/sun-moon/de,flavor_text(z-split),"Der Anwender wirbelt durch Z-Kraft sehr schnell
umher und prallt mit dem Ziel zusammen. Die Stärke
variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender wirbelt durch Z-Kraft sehr schnell
umher und prallt mit dem Ziel zusammen. Die Stärke
variiert je nach zugrunde liegender Attacke."
corkscrew-crash/sun-moon/es,flavor_text(z-split),"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original."
corkscrew-crash/sun-moon/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa vortica su se stesso
e si scaglia sul bersaglio con tutte le sue forze. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa vortica su se stesso
e si scaglia sul bersaglio con tutte le sue forze. La
potenza varia a seconda della mossa su cui si basa."
corkscrew-crash/sun-moon/en,flavor_text(z-split),"The user spins very fast and rams into the target
with the full force of its Z-Power. The power varies,
depending on the original move.",Dummy Data,"The user spins very fast and rams into the target
with the full force of its Z-Power. The power varies,
depending on the original move."
corkscrew-crash/sun-moon/ja,flavor_text(z-split),"Ｚパワーで　高速回転を　おこない
全力で　相手に　ぶつかる。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　高速回転を　おこない
全力で　相手に　ぶつかる。
元になった　技で　威力が　変わる。"
corkscrew-crash/sun-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量进行高速旋转，
全力撞上对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量进行高速旋转，
全力撞上对手。
威力会根据原来的招式而改变。"
corkscrew-crash/sun-moon/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original."
corkscrew-crash/ultra-sun-ultra-moon/ja-hrkt,flavor_text(z-split),"Ｚパワーで　こうそくかいてんを　おこない
ぜんりょくで　あいてに　ぶつかる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　こうそくかいてんを　おこない
ぜんりょくで　あいてに　ぶつかる。
もとになった　わざで　いりょくが　かわる。"
corkscrew-crash/ultra-sun-ultra-moon/ko,flavor_text(z-split),"Z파워로 고속 회전을 하여
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 고속 회전을 하여
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다."
corkscrew-crash/ultra-sun-ultra-moon/zh-hant,flavor_text(z-split),"透過Ｚ力量進行高速旋轉，
全力撞擊對手。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量進行高速旋轉，
全力撞擊對手。
威力會隨原本的招式而改變。"
corkscrew-crash/ultra-sun-ultra-moon/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour tourner à toute
vitesse et écraser l’adversaire. La puissance varie
selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour tourner à toute
vitesse et écraser l’adversaire. La puissance varie
selon celle de la capacité originale."
corkscrew-crash/ultra-sun-ultra-moon/de,flavor_text(z-split),"Der Anwender wirbelt durch Z-Kraft sehr schnell
umher und prallt mit dem Ziel zusammen. Die Stärke
variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender wirbelt durch Z-Kraft sehr schnell
umher und prallt mit dem Ziel zusammen. Die Stärke
variiert je nach zugrunde liegender Attacke."
corkscrew-crash/ultra-sun-ultra-moon/es,flavor_text(z-split),"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original."
corkscrew-crash/ultra-sun-ultra-moon/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa vortica su se stesso
e si scaglia sul bersaglio con tutte le sue forze. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa vortica su se stesso
e si scaglia sul bersaglio con tutte le sue forze. La
potenza varia a seconda della mossa su cui si basa."
corkscrew-crash/ultra-sun-ultra-moon/en,flavor_text(z-split),"The user spins very fast and rams into the target
with the full force of its Z-Power. The power varies,
depending on the original move.",Dummy Data,"The user spins very fast and rams into the target
with the full force of its Z-Power. The power varies,
depending on the original move."
corkscrew-crash/ultra-sun-ultra-moon/ja,flavor_text(z-split),"Ｚパワーで　高速回転を　おこない
全力で　相手に　ぶつかる。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　高速回転を　おこない
全力で　相手に　ぶつかる。
元になった　技で　威力が　変わる。"
corkscrew-crash/ultra-sun-ultra-moon/zh-hans,flavor_text(z-split),"通过Ｚ力量进行高速旋转，
全力撞上对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量进行高速旋转，
全力撞上对手。
威力会根据原来的招式而改变。"
corkscrew-crash/ultra-sun-ultra-moon/es-419,flavor_text(z-split),"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original."
corkscrew-crash/lets-go-pikachu-lets-go-eevee/ja-hrkt,flavor_text(z-split),"Ｚパワーで　こうそくかいてんを　おこない
ぜんりょくで　あいてに　ぶつかる。
もとになった　わざで　いりょくが　かわる。",ダミーデータ,"Ｚパワーで　こうそくかいてんを　おこない
ぜんりょくで　あいてに　ぶつかる。
もとになった　わざで　いりょくが　かわる。"
corkscrew-crash/lets-go-pikachu-lets-go-eevee/ko,flavor_text(z-split),"Z파워로 고속 회전을 하여
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다.",Dummy Data,"Z파워로 고속 회전을 하여
전력으로 상대에게 부딪친다.
원래 기술에 따라 위력이 변한다."
corkscrew-crash/lets-go-pikachu-lets-go-eevee/zh-hant,flavor_text(z-split),"透過Ｚ力量進行高速旋轉，
全力撞擊對手。
威力會隨原本的招式而改變。",ダミーデータ,"透過Ｚ力量進行高速旋轉，
全力撞擊對手。
威力會隨原本的招式而改變。"
corkscrew-crash/lets-go-pikachu-lets-go-eevee/fr,flavor_text(z-split),"Le Pokémon utilise la Force Z pour tourner à toute
vitesse et écraser l’adversaire. La puissance varie
selon celle de la capacité originale.",Dummy,"Le Pokémon utilise la Force Z pour tourner à toute
vitesse et écraser l’adversaire. La puissance varie
selon celle de la capacité originale."
corkscrew-crash/lets-go-pikachu-lets-go-eevee/de,flavor_text(z-split),"Der Anwender wirbelt durch Z-Kraft sehr schnell
umher und prallt mit dem Ziel zusammen. Die Stärke
variiert je nach zugrunde liegender Attacke.",Dummy data,"Der Anwender wirbelt durch Z-Kraft sehr schnell
umher und prallt mit dem Ziel zusammen. Die Stärke
variiert je nach zugrunde liegender Attacke."
corkscrew-crash/lets-go-pikachu-lets-go-eevee/es,flavor_text(z-split),"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original.",Dummy data,"El usuario emplea el Poder Z para girar a toda
velocidad y perforar al objetivo. Su potencia
depende de la del movimiento original."
corkscrew-crash/lets-go-pikachu-lets-go-eevee/it,flavor_text(z-split),"Grazie al Potere Z, chi la usa vortica su se stesso
e si scaglia sul bersaglio con tutte le sue forze. La
potenza varia a seconda della mossa su cui si basa.",Dummy Data,"Grazie al Potere Z, chi la usa vortica su se stesso
e si scaglia sul bersaglio con tutte le sue forze. La
potenza varia a seconda della mossa su cui si basa."
corkscrew-crash/lets-go-pikachu-lets-go-eevee/en,flavor_text(z-split),"The user spins very fast and rams into the target
with the full force of its Z-Power. The power varies,
depending on the original move.",Dummy Data,"The user spins very fast and rams into the target
with the full force of its Z-Power. The power varies,
depending on the original move."
corkscrew-crash/lets-go-pikachu-lets-go-eevee/ja,flavor_text(z-split),"Ｚパワーで　高速回転を　おこない
全力で　相手に　ぶつかる。
元になった　技で　威力が　変わる。",ダミーデータ,"Ｚパワーで　高速回転を　おこない
全力で　相手に　ぶつかる。
元になった　技で　威力が　変わる。"
corkscrew-crash/lets-go-pikachu-lets-go-eevee/zh-hans,flavor_text(z-split),"通过Ｚ力量进行高速旋转，
全力撞上对手。
威力会根据原来的招式而改变。",ダミーデータ,"通过Ｚ力量进行高速旋转，
全力撞上对手。
威力会根据原来的招式而改变。"
